Gene;P-I;P-II;P-III;A-I;A-II;A-III;S-I;S-II;S-III
Gm6133;7.345860908;8.01504132;2.573062399;4.697842725;5.289579447;4.980617378;3.027504136;9.402523602;5.538738037
Setbp1;673.3705832;808.5172931;849.1105917;719.5529107;658.0236832;794.6851727;644.858381;549.1073784;512.3332685
Pard6g;734.5860908;738.3856816;783.4975005;774.3610758;692.9349075;760.9276549;874.9486953;594.2394917;705.2659768
Adnp2;244.8620303;314.5903718;266.3119583;242.7218741;233.7994115;271.1669461;216.4665457;226.6008188;227.0882595
Rbfa;123.6553253;111.2086983;88.77065277;114.314173;84.63327115;102.3793572;87.79761995;96.8459931;111.6978838
Gm16286;580.3230117;555.0416114;599.523539;553.5624677;627.3441224;634.1986127;523.7582155;474.8274419;539.1038356
Txnl4a;691.7352355;667.2521899;698.5864413;783.7567613;724.6723842;749.8596163;806.8298523;640.3118573;808.6557534
Hsbp1l1;2.448620303;12.02256198;7.719187197;6.2637903;3.173747668;1.660205793;6.055008272;4.701261801;5.538738037
Pqlc1;56.31826696;51.09588841;56.60737278;46.19545346;71.93828048;50.35957571;69.63259513;40.43085149;67.38797945
Kcng2;3.672930454;24.04512396;15.43837439;4.697842725;7.405411225;13.83504827;7.56876034;2.820757081;8.308107056
Ctdp1;816.6148709;884.6601857;879.9873405;1018.648898;1067.437132;909.2393724;1046.002679;939.3121079;1043.128997
Gm50209;0;1.001880165;3.859593599;0.782973787;0;1.106803862;1.513752068;0;1.846246012
Nfatc1;206.9084156;192.3609917;189.1200863;173.037207;101.5599254;138.9038846;71.1463472;63.9371605;91.38917762
Atp9b;249.7592709;250.4700412;250.8735839;223.1475294;173.4982059;222.4675762;205.8702813;213.4372858;167.0852641
Sall3;1279.404108;1229.306962;1269.806294;748.5229408;796.6106647;802.9862016;649.3996372;577.3149492;604.6455691
Gm27239;55.09395681;47.08836775;66.89962238;48.54437482;55.01162625;48.69936991;28.76128929;33.84908497;38.77116626
Gm50423;48.97240605;96.18049584;59.18043518;33.66787286;21.15831779;14.94185213;1.513752068;0.94025236;1.846246012
B020010K11Rik;96.72050195;64.12033056;74.61880957;61.85492921;47.60621502;74.70926066;77.20135547;43.25160857;60.0029954
Galr1;0;3.005640495;5.146124798;0;0;0;6.055008272;0.94025236;0
Mbp;112.6365339;72.13537188;87.48412157;168.3393643;228.5098321;192.03047;231.6040664;236.0033424;202.1639384
Zfp236;299.9559871;275.5170454;317.7732063;276.389747;275.0581312;233.5356148;272.4753722;324.3870643;238.1657356
Gm30889;4.897240605;3.005640495;0;0;5.289579447;4.427215447;4.541256204;7.522018882;4.615615031
Zfp516;308.5261581;390.7332643;397.5381407;615.417397;522.6104493;538.4600787;815.9123647;918.6265559;809.5788765
AC142100.1;0;0;0;0;0;2.767009654;0;8.462271242;0
1700095A13Rik;0;4.00752066;0;0.782973787;0;2.213607723;0;0.94025236;0.923123006
Gm31265;3.672930454;1.001880165;2.573062399;1.565947575;2.115831779;0;3.027504136;0;2.769369019
Tshz1;340.3582221;438.8235122;288.1829887;705.4593825;709.8615617;608.188722;723.5734885;904.5227705;999.7422157
Zadh2;255.8808216;242.4549999;196.8392735;473.6991414;429.5138511;410.0708307;461.6943808;454.14189;453.2533961
Zfp407;947.6160571;1013.902727;1012.500054;1071.108141;1029.35216;920.307411;1073.250216;959.0574074;897.275562
Cndp2;734.5860908;751.4101237;595.6639454;539.4689396;635.8074495;706.1408637;578.25329;546.2866213;646.1861044
D030046N08Rik;0;0;0;2.348921362;2.115831779;2.767009654;1.513752068;12.22328068;11.07747607
Dipk1c;19.58896242;19.03572313;6.432655998;27.40408256;24.33206545;25.45648882;49.95381825;30.08807553;45.2330273
Cyb5a;3410.928081;3007.644255;2753.176767;2071.748642;2162.380078;2182.063813;1958.795176;1643.561126;2070.564903
Fbxo15;7.345860908;7.013161155;14.15184319;3.13189515;2.115831779;1.660205793;6.055008272;2.820757081;1.846246012
Timm21;328.1151205;385.7238635;353.7960799;369.5636277;338.5330846;341.4489913;298.2091574;280.1952033;359.0948494
Neto1;4.897240605;0;1.2865312;8.612711662;1.057915889;3.320411585;1.513752068;7.522018882;0
Cbln2;1.224310151;0;0;0;0;0.553401931;0;4.701261801;3.692492025
Socs6;1225.534461;1268.380289;1328.986729;1316.178937;1272.672815;1309.348968;1223.111671;1212.925545;1060.668334
Rttn;90.59895119;101.1898967;47.60165438;66.55277194;103.6757572;117.8746113;54.49507445;95.90574074;62.77236442
Cd226;4.897240605;1.001880165;3.859593599;1.565947575;2.115831779;1.106803862;4.541256204;2.820757081;4.615615031
Dok6;4.897240605;6.01128099;1.2865312;1.565947575;5.289579447;6.087421239;6.055008272;9.402523602;2.769369019
Gm18280;1.224310151;2.00376033;1.2865312;3.914868937;1.057915889;2.213607723;0;0;0.923123006
Tmx3;428.5085529;429.8065908;443.8532638;473.6991414;414.7030286;470.9450431;437.4743477;463.5444136;343.4017583
Gm45871;25.71051318;45.08460742;60.46696638;43.06355831;51.83787858;35.41772357;51.46757031;48.89312273;60.0029954
Ighmbp2;73.45860908;64.12033056;63.04002878;54.02519134;77.22785992;74.70926066;49.95381825;61.11640341;55.38738037
Mrpl21;1589.154576;1496.808966;1497.522316;1437.539874;1706.41833;1513.554281;1438.064465;1378.40996;1796.39737
Cpt1a;52.6453365;75.14101237;60.46696638;55.59113891;62.41703747;60.32081046;48.44006618;63.9371605;44.3099043
Tesmin;6.121550756;2.00376033;5.146124798;3.13189515;3.173747668;2.767009654;0;0;0
Gal;22.03758272;21.03948346;11.5787808;3.914868937;14.81082245;4.427215447;1.513752068;0;2.769369019
Ppp6r3;761.5209141;916.7203509;931.4485885;1005.338343;888.649347;940.2298805;874.9486953;909.2240323;804.0401384
Gm48696;0;3.005640495;2.573062399;1.565947575;1.057915889;1.660205793;0;0.94025236;0
Lrp5;75.90722938;64.12033056;99.06290236;79.86332632;89.92285059;89.6511128;95.36638029;114.7107879;122.7753598
Gm36608;4.897240605;0;0;0.782973787;2.115831779;6.64082317;1.513752068;1.88050472;1.846246012
1810055G02Rik;705.2026471;856.607541;921.1563389;808.0289487;898.1705901;859.9866005;1002.103869;818.9598058;833.5800746
Kmt5b;318.3206393;366.6881404;339.6442367;370.3466015;285.6372901;328.7207469;278.5303805;340.3713544;285.2450089
Gm16066;0;0;0;3.13189515;2.115831779;1.106803862;7.56876034;7.522018882;2.769369019
Chka;772.5397054;705.3236361;895.4257149;664.7447456;705.6298982;769.7820858;797.7473399;707.0697749;733.8827899
Gm50383;2.448620303;6.01128099;0;0.782973787;1.057915889;3.320411585;4.541256204;0.94025236;0
Tcirg1;124.8796354;135.2538223;124.7935264;99.43767101;83.57535526;78.02967225;52.98132238;80.86170298;80.31170154
Ndufs8;324.4421901;322.6054131;270.1715519;326.5000694;350.1701594;359.711255;287.6128929;306.5222694;420.0209678
Unc93b1;40.40223499;55.10340907;63.04002878;39.14868937;26.44789723;42.05854674;33.3025455;25.38681373;37.84804325
Aldh3b2;11.01879136;7.013161155;2.573062399;3.914868937;0;8.301028963;10.59626448;13.16353304;6.461861044
Acy3;177.5249719;142.2669834;120.9339328;74.38250981;82.51743937;71.38884908;65.09133893;92.1447313;79.38857853
4833408A19Rik;1.224310151;16.03008264;14.15184319;7.046764087;10.57915889;11.62144055;9.082512408;10.34277596;4.615615031
Nudt8;140.7956674;137.2575826;97.77637116;136.237439;125.8919908;129.4960518;90.82512408;81.80195534;79.38857853
Doc2g;106.5149832;102.1917768;99.06290236;73.59953602;70.88036459;91.31131859;46.92631411;58.29564633;52.61801135
Ndufv1;1258.590836;1062.994855;1154.018486;1000.6405;1117.159179;1109.570871;1083.846481;1080.349962;1315.450284
Gstp1;59.99119741;59.11092973;56.60737278;35.23382044;58.18537391;62.53441818;51.46757031;42.31135621;60.92611841
Gstp3;0;0;0;2.348921362;0;1.660205793;6.055008272;2.820757081;0
Cdk2ap2;1696.89387;1591.987582;1299.396512;953.6620731;1194.387039;1161.037251;902.1962325;991.96624;1285.910348
Pitpnm1;55.09395681;41.07708676;41.16899838;33.66787286;31.73747668;34.86432164;6.055008272;22.56605665;23.07807516
Aip;1862.17574;1356.545743;1783.132243;1583.955972;1911.654012;1101.269842;1332.10182;1541.073618;1494.536147
Tmem134;1061.476901;930.7466732;1112.849488;909.0325673;860.085618;918.0938033;915.8200012;791.6924873;945.2779584
Coro1b;45.2994756;49.09212808;32.16327999;36.01679422;44.43246735;44.8255564;39.35755377;35.72958969;41.54053528
Ptprcap;8.570171059;5.009400825;10.2922496;4.697842725;5.289579447;10.51463669;7.56876034;13.16353304;8.308107056
Rps6kb2;253.4322013;240.4512396;214.8507103;308.4916723;231.6835798;271.720348;302.7504136;311.2235312;277.8600249
Carns1;55.09395681;43.08084709;42.45552958;29.75300392;50.77996269;34.86432164;28.76128929;23.50630901;27.69369019
Gm17552;0;1.001880165;0;3.914868937;2.115831779;3.320411585;1.513752068;13.16353304;5.538738037
Tbc1d10c;0;6.01128099;1.2865312;4.697842725;6.347495336;6.64082317;0;8.462271242;4.615615031
Ppp1ca;16151.09952;15339.78721;14446.45884;12844.68498;13982.47431;13171.51936;13974.95909;12544.84699;17143.31735
Rad9a;894.9707206;1036.945971;868.4085597;900.4198556;750.0623655;888.210099;806.8298523;778.5289543;967.4329105
Gm30082;8.570171059;5.009400825;16.72490559;4.697842725;22.21623368;9.961234755;6.055008272;0;17.53933712
Clcf1;55.09395681;70.13161155;54.03431038;46.19545346;49.7220468;64.19462398;13.62376861;37.61009441;35.07867424
Pold4;20.81327257;28.05264462;30.87674879;27.40408256;26.44789723;37.07792937;22.70628102;27.26731845;43.38678129
Ssh3;39.17792484;23.04324379;27.01715519;28.18705635;66.64870103;36.52452744;34.81629756;29.14782317;36.00179724
Ankrd13d;19.58896242;22.04136363;20.58449919;28.18705635;29.6216449;19.36906758;31.78879343;28.20757081;24.00119816
Grk2;784.782807;842.5812187;756.4803453;784.5397351;829.4060572;758.1606452;694.8121992;693.9062418;648.0323504
Kdm2a;1338.170995;1318.474297;1341.852041;1369.421154;1204.966198;1315.989792;1699.943572;1243.01362;1010.819692
Rhod;368.5173555;400.752066;415.5495774;227.8453722;180.9036171;237.9628303;225.5490581;164.544163;201.2408154
A930001C03Rik;18.36465227;17.0319628;20.58449919;13.31055439;8.463327115;15.49525406;7.56876034;4.701261801;0.923123006
Syt12;0;1.001880165;7.719187197;7.046764087;1.057915889;4.980617378;4.541256204;1.88050472;5.538738037
Pcx;361.1714946;337.6336156;382.0997663;177.7350498;183.0194489;198.6712932;122.6139175;124.1133115;134.7759589
Lrfn4;437.078724;622.1675824;488.8818558;434.5504521;535.30544;398.4493902;408.7130584;362.937411;418.1747218
Rce1;669.6976527;771.447727;777.0648445;549.6475988;653.7920196;649.1404649;579.7670421;648.7741286;562.1819108
Gm960;2.448620303;1.001880165;1.2865312;0;2.115831779;1.660205793;0;2.820757081;2.769369019
Sptbn2;335.4609814;329.6185743;400.1112031;357.8190209;439.0350941;477.5858663;466.235637;493.6324891;593.568093
Rbm4b;2411.890998;2304.324379;2512.595433;2363.797864;2774.913378;2550.076097;2429.572069;2499.190773;2975.225449
Rbm4;1523.041828;1224.297562;1546.410502;1736.635861;1621.785058;1788.59504;1646.96225;1578.683713;1859.169735
Rbm14;1960.120552;1841.455743;1636.467686;1814.933239;1938.101909;1560.593445;1830.12625;1715.960557;1847.169135
Ccs;108.9636035;161.3027066;101.6359648;144.0671769;166.0927946;114.0007978;118.0726613;128.8145734;123.6984828
Ctsf;108.9636035;75.14101237;90.05718397;79.86332632;89.92285059;84.11709349;63.57758686;81.80195534;68.31110246
Actn3;18.36465227;14.02632231;16.72490559;35.23382044;43.37455146;38.73813516;9.082512408;10.34277596;19.38558313
Zdhhc24;137.1227369;187.3515908;182.6874303;185.5647876;145.9923927;192.5838719;183.1640002;131.6353304;140.3146969
Bbs1;99.16912225;137.2575826;167.2490559;190.2626304;194.6565236;214.1665472;187.7052564;152.3208824;130.1603439
Dpp3;1286.749969;1371.573946;1438.341881;1653.640639;1562.541769;1566.127464;1601.549688;1401.916269;1641.312705
Peli3;1771.576789;1992.739648;1824.301241;1072.674089;952.1243004;1024.900376;224.0353061;155.1416394;163.3927721
Mrpl11;984.3453616;917.7222311;997.0616796;1092.248434;1006.078011;967.3465751;918.8475053;886.6579757;1144.672528
Npas4;2.448620303;24.04512396;1.2865312;0;0;1.106803862;0;3.761009441;0
Slc29a2;381.9847672;457.8592354;510.7528862;390.70392;494.0467203;417.8184578;342.1079674;455.0821423;459.7152571
B4gat1;90.59895119;121.2275;124.7935264;115.8801205;118.4865796;112.340592;137.7514382;112.8302832;134.7759589
Brms1;247.3106506;237.4455991;241.8678655;266.9940615;329.0118416;214.1665472;266.420364;217.1982952;297.245608
Rin1;269.3482333;225.4230371;210.9911167;186.3477614;211.5831779;229.1083994;74.17385133;160.7831536;158.7771571
Cd248;2.448620303;10.01880165;12.865312;30.53597771;43.37455146;24.90308689;71.1463472;102.4875073;127.3909749
Tmem151a;9.79448121;14.02632231;9.005718397;36.01679422;41.25871968;38.18473323;54.49507445;38.55034677;52.61801135
Gm46658;0;2.00376033;0;7.046764087;1.057915889;9.961234755;10.59626448;8.462271242;14.7699681
Yif1a;642.7628294;751.4101237;766.7725949;717.9869631;834.6956367;806.8600152;899.1687284;761.6044118;987.7416167
Cnih2;378.3118367;279.524566;384.6728287;254.4664809;436.9192623;278.9145731;404.1718022;437.2173475;461.5615031
Rab1b;1371.227369;783.470289;1219.631577;1135.311992;1227.182432;1105.143656;1294.258018;1260.878415;1462.226842
Klc2;266.899613;301.5659297;340.9307679;233.3261887;284.5793742;291.0894156;278.5303805;251.0473802;237.2426126
Gm10817;2.448620303;6.01128099;2.573062399;0.782973787;2.115831779;1.106803862;1.513752068;0.94025236;0.923123006
Pacs1;533.799226;440.8272726;632.9733502;649.8682436;553.2900101;563.9165675;585.8220503;484.2299655;423.7134599
Sf3b2;1721.380073;1752.288409;1718.805683;1914.37091;1904.248601;1856.110076;2057.18906;2129.671596;1981.021971
Gm50203;15.91603197;13.02444214;10.2922496;10.17865924;3.173747668;9.407832824;9.082512408;12.22328068;12.00059908
Gal3st3;4.897240605;13.02444214;1.2865312;9.39568545;12.69499067;6.64082317;12.11001654;7.522018882;5.538738037
Gm42064;2.448620303;4.00752066;16.72490559;5.480816512;4.231663557;1.660205793;6.055008272;9.402523602;9.231230062
Cst6;1.224310151;2.00376033;0;5.480816512;1.057915889;2.213607723;0;1.88050472;0
Banf1;33341.63835;36064.6803;37288.82029;32912.30316;42032.0562;33772.45963;34919.23271;36259.89202;45246.87415
Eif1ad;1198.599638;1358.549504;1215.771984;1347.497888;1339.321516;1279.465264;1197.377886;1465.85343;1440.995013
Sart1;637.8655888;559.049132;434.8475454;642.8214795;545.8845989;608.7421239;610.0420834;560.3904067;463.4077491
D330050I16Rik;78.35584968;71.13349171;113.2147456;60.28898164;102.6178413;79.68987804;99.90763649;68.6384223;67.38797945
4930481A15Rik;46.52378575;65.12221072;68.18615358;26.62110877;40.2008038;39.29153709;10.59626448;15.04403776;45.2330273
Drap1;2520.854601;2528.745536;3316.677432;2178.233077;2713.554256;2540.668264;2618.791078;2211.473551;2788.754602
AI837181;437.078724;257.4832024;380.8132351;327.2830432;395.6605426;355.8374415;349.6767277;356.3556445;407.0972457
Ccdc85b;439.5273443;268.5038842;304.9078943;286.5684062;330.0697575;324.2935315;272.4753722;356.3556445;355.4023574
Fibp;428.5085529;514.9664048;473.4434814;473.6991414;394.6026267;413.9446443;490.45567;426.8745715;452.330273
Ctsw;8.570171059;9.016921485;5.146124798;0.782973787;1.057915889;1.106803862;1.513752068;0.94025236;1.846246012
Efemp2;352.6013236;374.7031817;348.6499551;316.3214101;349.1122435;313.7788948;237.6590747;281.1354557;294.476239
Mus81;167.7304907;113.2124586;169.8221183;114.314173;94.15451415;88.54430893;104.4488927;108.1290214;121.8522368
Cfl1;16522.06549;18231.21336;20756.89437;17003.84174;17082.16787;15530.11839;19634.87807;16225.93498;22414.34971
Snx32;50.1967162;54.10152891;57.89390398;54.80816512;70.88036459;52.57318343;36.33004963;51.71387981;70.15734847
1700020D05Rik;0;3.005640495;2.573062399;0;0;0.553401931;1.513752068;1.88050472;0.923123006
Ovol1;42.85085529;20.0376033;10.2922496;18.7913709;15.86873834;19.92246951;13.62376861;22.56605665;25.84744417
Ap5b1;4.897240605;6.01128099;3.859593599;1.565947575;3.173747668;2.767009654;3.027504136;6.581766522;6.461861044
Rnaseh2c;582.771632;580.0886155;512.0394174;599.7579212;565.9850008;537.9066768;628.2071082;577.3149492;737.575282
Kat5;470.1350981;366.6881404;447.7128574;418.1080025;412.5871968;389.0415574;482.8869097;442.8588617;459.7152571
Rela;233.8432389;303.56969;241.8678655;244.2878217;257.0735611;224.6811839;236.1453226;241.6448566;253.8588267
Sipa1;149.3658385;145.2726239;156.9568063;161.2926002;185.1352806;161.5933638;166.5127275;192.7517338;203.0870614
Pcnx3;428.5085529;403.7577065;497.8875742;412.627186;536.3633559;424.459281;451.0981163;456.9626471;444.022166
Map3k11;140.7956674;123.2312603;119.6474016;120.5779633;116.3707478;88.54430893;148.3477027;147.6196206;141.23782
Ehbp1l1;122.4310151;135.2538223;68.18615358;152.6798886;93.09659826;133.3698653;90.82512408;131.6353304;109.8516377
Fam89b;748.0535024;770.4458468;798.9358749;876.1476682;844.2168797;838.4039252;859.8111746;825.5415723;901.8911771
Znrd2;372.190286;429.8065908;382.0997663;315.5384364;359.6914024;385.7211458;392.0617856;335.6700926;459.7152571
Ltbp3;46.52378575;39.07332643;32.16327999;26.62110877;28.56372901;30.99050813;16.65127275;34.78933733;27.69369019
Scyl1;209.3570359;239.4493594;190.4066175;214.5348178;205.2356825;215.2733511;225.5490581;198.393248;251.0894577
Malat1;2320.067737;1389.607789;2446.982342;1789.878078;1766.719535;2311.559865;1910.35511;1749.809642;975.7410176
Neat1;77.13153953;49.09212808;113.2147456;45.41247967;43.37455146;58.10720274;36.33004963;49.83337509;39.69428927
Frmd8;979.448121;915.7184708;981.6233052;652.217165;573.390412;594.9070756;558.5745131;624.3275672;634.1855053
Slc25a45;59.99119741;53.09964874;37.30940479;43.8465321;33.85330846;39.29153709;66.60509099;68.6384223;75.69608651
Tigd3;11.01879136;18.03384297;18.01143679;16.44244954;23.27414957;19.36906758;21.19252895;30.08807553;27.69369019
Dpf2;3459.900487;3257.112416;3483.926488;3338.60023;3544.018229;2990.584034;2882.183938;3468.590957;3634.335275
Gm42067;104.0663629;67.12597105;70.75921597;82.21224769;53.95371036;63.08782012;81.74261167;71.45917938;79.38857853
Cdc42ep2;34.28068424;40.0752066;32.16327999;64.20385057;46.54829913;37.07792937;45.41256204;56.41514161;47.07927332
Pola2;963.532089;867.6282228;765.4860637;795.5013681;945.7768051;842.8311407;1023.296398;974.1014452;970.2022795
Capn1;340.3582221;436.8197519;343.5038303;268.5600091;334.301421;348.6432164;177.108992;162.6636583;168.0083871
Gm10814;9.79448121;4.00752066;5.146124798;6.2637903;5.289579447;3.873813516;0;0;0.923123006
Syvn1;166.5061806;229.4305578;178.8278367;196.5264207;236.9731592;120.6416209;130.1826779;228.4813235;234.4732436
Mrpl49;456.6676864;414.7783883;482.4491998;435.3334258;454.9038324;446.5953582;455.6393725;492.6922368;488.3320703
Fau;7452.375891;8156.306423;6445.52131;7470.352906;7396.947898;7110.661409;7704.998026;7153.439957;9727.87024
Znhit2;119.9823948;147.2763842;106.7820896;140.9352817;129.0657385;115.1076016;115.0451572;121.2925545;141.23782
Tm7sf2;364.8444251;377.7088222;393.6785471;313.189515;295.1585331;291.0894156;228.5765623;325.3273166;294.476239
