sample,Gene,Z-score,group,replicate
P-I,Arf1,-0.515475966667131,Posterior,1
P-I,Arf2,0.38093136589549664,Posterior,1
P-I,Arf4,-1.175519036639393,Posterior,1
P-I,Arf5,1.7407031726148456,Posterior,1
P-I,Arf6,-1.22731850200426,Posterior,1
P-I,Arfgap1,-0.057781777136955176,Posterior,1
P-I,Arfgap2,1.627622490175775,Posterior,1
P-I,Arfgap3,1.0079610139273805,Posterior,1
P-I,Arfgef1,0.974396784049294,Posterior,1
P-I,Arfgef2,1.1406698550169554,Posterior,1
P-I,Arfgef3,1.1142114491031385,Posterior,1
P-I,Arfip1,1.015437349828768,Posterior,1
P-I,Arfip2,-1.4548219340459498,Posterior,1
P-I,Arfrp1,-2.3715189991906946,Posterior,1
P-I,Arg1,0.02197552635673777,Posterior,1
P-I,Arglu1,1.3868816897920684,Posterior,1
P-I,Arhgap1,0.24195174052531931,Posterior,1
P-I,Arhgap10,1.2069652589055961,Posterior,1
P-I,Arhgap11a,-0.7779999766456698,Posterior,1
P-I,Arhgap12,-0.9614735989376921,Posterior,1
P-I,Arhgap17,0.7693318356966927,Posterior,1
P-I,Arhgap18,-0.13806629315717905,Posterior,1
P-I,Arhgap19,2.5828884211151073,Posterior,1
P-I,Arhgap21,0.08489146053830214,Posterior,1
P-I,Arhgap22,1.0114069175608615,Posterior,1
P-I,Arhgap23,1.5022389139788057,Posterior,1
P-I,Arhgap24,-1.6085254564035136,Posterior,1
P-I,Arhgap25,-1.549912891581074,Posterior,1
P-I,Arhgap26,0.35594131901532233,Posterior,1
P-I,Arhgap27,-1.632398601890201,Posterior,1
P-I,Arhgap28,-1.0030388071893388,Posterior,1
P-I,Arhgap29,-0.6848351638340948,Posterior,1
P-I,Arhgap31,0.6322542705136465,Posterior,1
P-I,Arhgap32,-0.37856968988352957,Posterior,1
P-I,Arhgap33,-1.6101559653832567,Posterior,1
P-I,Arhgap35,1.1394596883951813,Posterior,1
P-I,Arhgap39,-0.5637516048102983,Posterior,1
P-I,Arhgap4,0.8824052912702868,Posterior,1
P-I,Arhgap42,-0.8257632544062398,Posterior,1
P-I,Arhgap44,-2.089348442549506,Posterior,1
P-I,Arhgap45,-1.1636816165164034,Posterior,1
P-I,Arhgap5,0.9925211785384366,Posterior,1
P-I,Arhgap6,-1.1619762724316087,Posterior,1
P-I,Arhgap8,0.09518173803971886,Posterior,1
P-I,Arhgdia,1.3617399782781232,Posterior,1
P-I,Arhgdib,-0.7335419708805577,Posterior,1
P-I,Arhgef1,-1.5843068880406719,Posterior,1
P-I,Arhgef10,-1.7076971398337222,Posterior,1
P-I,Arhgef10l,0.41054393646194554,Posterior,1
P-I,Arhgef11,1.201758692950723,Posterior,1
P-I,Arhgef12,-1.5060554229532506,Posterior,1
P-I,Arhgef15,-1.7570658260310594,Posterior,1
P-I,Arhgef16,1.7814498402655885,Posterior,1
P-I,Arhgef17,-0.2964405100821096,Posterior,1
P-I,Arhgef18,1.5362596711906793,Posterior,1
P-I,Arhgef19,0.048009180084728584,Posterior,1
P-I,Arhgef2,0.9536499220327549,Posterior,1
P-I,Arhgef25,0.2713236742746686,Posterior,1
P-I,Arhgef26,-0.033180122963169204,Posterior,1
P-I,Arhgef28,-0.7624743029788192,Posterior,1
P-I,Arhgef39,2.819841492284471,Posterior,1
P-I,Arhgef40,1.6499256913481608,Posterior,1
P-I,Arhgef5,1.1033532893098128,Posterior,1
P-I,Arhgef6,-1.4997186411303889,Posterior,1
P-I,Arhgef7,0.2002701170653113,Posterior,1
P-I,Arid1a,0.12667643257062128,Posterior,1
P-I,Arid1b,-2.3281425890044343,Posterior,1
P-I,Arid2,-1.4478759712215032,Posterior,1
P-I,Arid3a,-0.844207276155731,Posterior,1
P-I,Arid3b,1.4561945025401644,Posterior,1
P-I,Arid4a,1.318019098548838,Posterior,1
P-I,Arid4b,1.3699368558507163,Posterior,1
P-I,Arid5b,-1.6750965623931928,Posterior,1
P-I,Arih1,0.6351999905426229,Posterior,1
P-I,Arih2,0.3523036593359817,Posterior,1
P-I,Ark2n,0.4012307151640396,Posterior,1
P-I,Arl1,0.6957470394162738,Posterior,1
P-I,Arl10,1.4532513233430484,Posterior,1
P-I,Arl13b,0.44986561687203414,Posterior,1
P-I,Arl14ep,0.9640427733902212,Posterior,1
P-I,Arl15,1.1085353529060125,Posterior,1
P-I,Arl2,-1.8857902542436527,Posterior,1
P-I,Arl2bp,-1.1494007387999543,Posterior,1
P-I,Arl3,-0.41115173799102434,Posterior,1
P-I,Arl4a,-0.06894728576669476,Posterior,1
P-I,Arl4c,0.23395746562616002,Posterior,1
P-I,Arl4d,1.3606447740094136,Posterior,1
P-I,Arl5a,-0.24587286243165474,Posterior,1
P-I,Arl5b,-2.3858373957124837,Posterior,1
P-I,Arl6,-1.2373603078003144,Posterior,1
P-I,Arl6ip1,0.7146558377165658,Posterior,1
P-I,Arl6ip4,0.8552238119646928,Posterior,1
P-I,Arl6ip5,0.9009458142373509,Posterior,1
P-I,Arl6ip6,0.4057832861216667,Posterior,1
P-I,Arl8a,1.8167657824616403,Posterior,1
P-I,Arl8b,-0.6229061628102649,Posterior,1
P-I,Armc1,-1.5795729914436791,Posterior,1
P-I,Armc10,2.2395501291605577,Posterior,1
P-I,Armc5,0.7739878708574612,Posterior,1
P-I,Armc6,-2.644906828895455,Posterior,1
P-I,Armc7,0.24216396181336008,Posterior,1
P-I,Armc8,0.2394812710458624,Posterior,1
P-I,Armc9,0.04150938189279257,Posterior,1
P-I,Armcx1,-1.442725212313732,Posterior,1
P-I,Armcx2,0.1988635499993028,Posterior,1
P-I,Armcx3,-1.415768775349676,Posterior,1
P-I,Armcx4,0.49833571336438903,Posterior,1
P-I,Armcx5,1.0879253502152613,Posterior,1
P-I,Armh3,-0.41612010268283095,Posterior,1
P-I,Armt1,1.465791301142557,Posterior,1
P-I,Arnt,1.3529095016707322,Posterior,1
P-I,Arnt2,2.2658093743111003,Posterior,1
P-I,Arpc1a,-0.2953759611685596,Posterior,1
P-I,Arpc1b,-0.2640966219218208,Posterior,1
P-I,Arpc2,-1.2160991046102958,Posterior,1
P-I,Arpc3,-1.309077481127364,Posterior,1
P-I,Arpc4,2.1280766418758863,Posterior,1
P-I,Arpc5,-2.012565270539706,Posterior,1
P-I,Arpc5l,-1.783095685029001,Posterior,1
P-I,Arpin,1.2828192898474873,Posterior,1
P-I,Arpp19,-0.6802987979205231,Posterior,1
P-I,Arrb1,0.48653581833131737,Posterior,1
P-I,Arrb2,0.4604509879647875,Posterior,1
P-I,Arrdc1,-1.5392449559395316,Posterior,1
P-I,Arsa,0.83978096268244,Posterior,1
P-I,Arsb,2.2735827274802825,Posterior,1
P-I,Arsk,-1.1664858739678448,Posterior,1
P-I,Arv1,-1.0533302374204916,Posterior,1
P-I,Arvcf,0.8270020848173779,Posterior,1
P-I,Arxes1,-0.3623483366867055,Posterior,1
P-I,As3mt,-0.9978777505005035,Posterior,1
P-I,Asah1,-1.606140426038257,Posterior,1
P-I,Asah2,-0.321236310135531,Posterior,1
P-I,Asap1,0.5620912923617569,Posterior,1
P-I,Asap2.1,1.5775772820731588,Posterior,1
P-I,Asap3,1.5835134922852032,Posterior,1
P-I,Asb1,0.27544160653006255,Posterior,1
P-I,Asb3,-1.0836408972338873,Posterior,1
P-I,Asb4,0.699521864821431,Posterior,1
P-I,Asb6,2.091421312561673,Posterior,1
P-I,Asb7,0.10015775122882906,Posterior,1
P-I,Asb8,-0.568915882741449,Posterior,1
P-I,Ascc1,0.510710589677719,Posterior,1
P-I,Ascc2,1.2044153195755931,Posterior,1
P-I,Ascc3,-0.6634823739931303,Posterior,1
P-I,Asdurf,-0.8082710335028174,Posterior,1
P-I,Asf1a,0.17547016470292442,Posterior,1
P-I,Asf1b,-1.7582440323329787,Posterior,1
P-I,Ash1l,-1.186045022826297,Posterior,1
P-I,Ash2l,1.5244717687794582,Posterior,1
P-I,Asl,0.7943303268388167,Posterior,1
P-I,Asns,-1.7623477120321678,Posterior,1
P-I,Asnsd1,-0.7085239667785977,Posterior,1
P-I,Aspg,-0.24108476345296187,Posterior,1
P-I,Asph,1.0259341093961294,Posterior,1
P-I,Aspm,1.7714644842657306,Posterior,1
P-I,Aspscr1,1.1467212094285841,Posterior,1
P-I,Asrgl1,-2.012373125208115,Posterior,1
P-I,Ass1,-0.6015654544275632,Posterior,1
P-I,Aste1,2.202975149978885,Posterior,1
P-I,Astn1,-1.3245444112279179,Posterior,1
P-I,Asxl1,1.0684816169279994,Posterior,1
P-I,Asxl2,0.5074275072632989,Posterior,1
P-I,Asxl3,-1.1025880719425822,Posterior,1
P-I,Atad1,-0.49685860709228186,Posterior,1
P-I,Atad2,1.4949413091903831,Posterior,1
P-I,Atad2b,-0.6069127752583547,Posterior,1
P-I,Atad3,-0.32342061661719024,Posterior,1
P-I,Atad5,1.1083560176477296,Posterior,1
P-I,Atat1,-1.217843767160897,Posterior,1
P-I,Ate1,1.0911292815664828,Posterior,1
P-I,Atf1,1.1871770179034413,Posterior,1
P-I,Atf2,-0.46397717663966226,Posterior,1
P-I,Atf6,0.06158744763438123,Posterior,1
P-I,Atf6b,1.4695832328733276,Posterior,1
P-I,Atf7,0.784661028475741,Posterior,1
P-I,Atf7ip,-1.3443753100788387,Posterior,1
P-I,Atf7ip2,1.3253042521184992,Posterior,1
P-I,Atg10,-0.8762467354629665,Posterior,1
P-I,Atg101,-2.1159423538590287,Posterior,1
P-I,Atg12,-1.7833203851891222,Posterior,1
P-I,Atg13,1.6468452860889358,Posterior,1
P-I,Atg14,2.0852544118069853,Posterior,1
P-I,Atg16l1,-0.47458121209129217,Posterior,1
P-I,Atg16l2,-2.5489182169799767,Posterior,1
P-I,Atg2a,-1.1963948949653462,Posterior,1
P-I,Atg2b,-1.425843101426119,Posterior,1
P-I,Atg3,0.3547966052231325,Posterior,1
P-I,Atg4a,-1.6380258540842798,Posterior,1
P-I,Atg4b,0.9149741789250573,Posterior,1
P-I,Atg4c,0.4289878207035887,Posterior,1
P-I,Atg4d,-0.24810438956195924,Posterior,1
P-I,Atg5,-1.8734699241028734,Posterior,1
P-I,Atg7,1.512770742424678,Posterior,1
P-I,Atg9a,-0.7467756755975341,Posterior,1
P-I,Atic,-0.17664799855351968,Posterior,1
P-I,Atl1,-1.368059024714506,Posterior,1
P-I,Atl2,1.4853012009744164,Posterior,1
P-I,Atl3,-1.199840953251997,Posterior,1
P-I,Atm,2.1179216236897576,Posterior,1
P-I,Atmin,-0.3119714529234501,Posterior,1
P-I,Atn1,0.7220752729811092,Posterior,1
P-I,Atox1,-1.1257784379207438,Posterior,1
P-I,Atp11a,2.2746587951357546,Posterior,1
P-I,Atp11b,-1.0655620312133978,Posterior,1
P-I,Atp11c,-0.5609691652404791,Posterior,1
P-I,Atp13a1,1.3805253863414078,Posterior,1
P-I,Atp13a2,2.5237188396647525,Posterior,1
P-I,Atp13a3,-1.2196758388043696,Posterior,1
P-I,Atp1a1,-0.11952198504820961,Posterior,1
P-I,Atp1a2,-0.8332704039021989,Posterior,1
P-I,Atp1b1,-1.4859952910309624,Posterior,1
P-I,Atp1b2,1.5194300458457723,Posterior,1
P-I,Atp1b3,0.4555353056673959,Posterior,1
P-I,Atp23,-1.2779847237564383,Posterior,1
P-I,Atp2a2,1.5603678884754746,Posterior,1
P-I,Atp2a3,-1.1983924996048254,Posterior,1
P-I,Atp2b1,2.1293433567672606,Posterior,1
P-I,Atp2b2,1.5061476064464794,Posterior,1
P-I,Atp2b4,-2.645167807334933,Posterior,1
P-I,Atp2c1,-0.912894217917489,Posterior,1
P-I,Atp2c2,-0.8764241778844253,Posterior,1
P-I,Atp5f1a,1.851601840441035,Posterior,1
P-I,Atp5f1b,1.8390516899846727,Posterior,1
P-I,Atp5f1c,-0.3956481924333629,Posterior,1
P-I,Atp5f1d,-0.4916228045283313,Posterior,1
P-I,Atp5f1e,0.3460874598307388,Posterior,1
P-I,Atp5if1,-0.05710028255233446,Posterior,1
P-I,Atp5me,0.8842009330109185,Posterior,1
P-I,Atp5mf,1.1525479066852786,Posterior,1
P-I,Atp5mg,-1.4138822555787667,Posterior,1
P-I,Atp5mk,1.1030723394131217,Posterior,1
P-I,Atp5pb,0.3377307317383123,Posterior,1
P-I,Atp5pd,-1.5141455197304174,Posterior,1
P-I,Atp5pf,-0.736379443147291,Posterior,1
P-I,Atp5po,0.7906740559309795,Posterior,1
P-I,Atp6ap1,-0.9437478589137289,Posterior,1
P-I,Atp6ap2,0.4767027710876438,Posterior,1
P-I,Atp6v0a1,2.2667436302748065,Posterior,1
P-I,Atp6v0a2,-0.2480696376016377,Posterior,1
P-I,Atp6v0d1,0.9719804146012194,Posterior,1
P-I,Atp6v1a,-1.7724825640122996,Posterior,1
P-I,Atp6v1b2,1.0001922265909016,Posterior,1
P-I,Atp6v1c1,1.6209172315378646,Posterior,1
P-I,Atp6v1d,1.862590387242041,Posterior,1
P-I,Atp6v1e1,-0.47547733084513066,Posterior,1
P-I,Atp6v1f,-1.9517997528308872,Posterior,1
P-I,Atp6v1g1,0.5533649508270888,Posterior,1
P-I,Atp6v1h,1.5700667162311839,Posterior,1
P-I,Atp7a,1.5177636995041401,Posterior,1
P-I,Atp7b,-0.9312162969765454,Posterior,1
P-I,Atp8a1,1.7011670058735993,Posterior,1
P-I,Atp8a2,1.9647868025908906,Posterior,1
P-I,Atp8b2,-1.4764900553200173,Posterior,1
P-I,Atp9a,2.04503436597021,Posterior,1
P-I,Atp9b,2.233663119400458,Posterior,1
P-I,Atpaf1,-0.6649509987922928,Posterior,1
P-I,Atpaf2,-1.8635040525367543,Posterior,1
P-I,Atpsckmt,-0.738216321308352,Posterior,1
P-I,Atr,0.5856553594964262,Posterior,1
P-I,Atrip,-0.5993810826839593,Posterior,1
P-I,Atrn,-0.6163220879719493,Posterior,1
P-I,Atrnl1,-0.5944421566899646,Posterior,1
P-I,Atrx,-1.1835696683524628,Posterior,1
P-I,Atrx.1,1.061348678760927,Posterior,1
P-I,Atxn10,0.40782094851787337,Posterior,1
P-I,Atxn1l,-2.6027553331043487,Posterior,1
P-I,Atxn2,0.0013722273348289377,Posterior,1
P-I,Atxn2l,-0.7835493900433126,Posterior,1
P-I,Atxn3,-0.855364662908262,Posterior,1
P-I,Atxn7,0.898757980543128,Posterior,1
P-I,Atxn7l1,-1.3666369811585755,Posterior,1
P-I,Atxn7l2,0.31419656537218565,Posterior,1
P-I,Atxn7l3,-0.36170682107129837,Posterior,1
P-I,Atxn7l3b,1.221439167650884,Posterior,1
P-I,AU041133,-0.45331772872816145,Posterior,1
P-I,Auh,0.6282844174523228,Posterior,1
P-I,Aunip,2.5986825096851334,Posterior,1
P-I,Aup1,1.6960497733809041,Posterior,1
P-I,Aurka,0.3579612561441206,Posterior,1
P-I,Aurkaip1,-2.1003726165182206,Posterior,1
P-I,Aurkb,0.9777599241014717,Posterior,1
P-I,Auts2,-1.8562376301866,Posterior,1
P-I,Aven,-1.0170253217361718,Posterior,1
P-I,Avl9,-0.1675636968531407,Posterior,1
P-I,AW551984,0.06921139285592966,Posterior,1
P-I,Axin1,0.14036000484062516,Posterior,1
P-I,Axin2,1.2946471499656427,Posterior,1
P-I,Axl,-0.30107574280830646,Posterior,1
P-I,Azi2,-1.4893655880467578,Posterior,1
P-I,B230307C23Rik,1.134362322207512,Posterior,1
P-I,B2m,-0.7390449570681292,Posterior,1
P-I,B3galnt1,0.7545615228766898,Posterior,1
P-I,B3galnt2,0.10261110654337802,Posterior,1
P-I,B3galt6,2.696978027729826,Posterior,1
P-I,B3gat3,-1.9102314557757676,Posterior,1
P-I,B3glct,-1.9828547116171864,Posterior,1
P-I,B3GNT2,2.009003662341222,Posterior,1
P-I,B3gnt5,-0.09362162430589598,Posterior,1
P-I,B3gnt7,-1.608182375943642,Posterior,1
P-I,B3gntl1,2.3091277199183353,Posterior,1
P-I,B4galnt1,2.0881726452615363,Posterior,1
P-I,B4galnt4,0.42983281160753123,Posterior,1
P-I,B4galt1,0.6848368026419814,Posterior,1
P-I,B4galt2,-1.952764895134333,Posterior,1
P-I,B4galt3,-1.5064161228992499,Posterior,1
P-I,B4galt4,2.0587656947505555,Posterior,1
P-I,B4galt5,1.0961104559168615,Posterior,1
P-I,B4galt6,-0.6061403027218343,Posterior,1
P-I,B4galt7,-0.2561768866459017,Posterior,1
P-I,B4gat1,1.5204243696244293,Posterior,1
P-I,B630019K06Rik,2.6296957654806303,Posterior,1
P-I,B9d1,-0.16763162809952548,Posterior,1
P-I,B9d2,0.2818763071105167,Posterior,1
P-I,Babam1,2.2740747321568264,Posterior,1
P-I,Babam2,-1.8126441625308383,Posterior,1
P-I,Bace1,0.1074433933056968,Posterior,1
P-I,Bach1,-0.9181245754013078,Posterior,1
P-I,Bach2,1.2205687855815541,Posterior,1
P-I,Bad,-2.260243554380662,Posterior,1
P-I,Bag1,-2.6066081047690153,Posterior,1
P-I,Bag2,-1.3832779944567928,Posterior,1
P-I,Bag3,-1.2014674701387726,Posterior,1
P-I,Bag4,-0.7874027262684287,Posterior,1
P-I,Bag5,-0.47632711695668584,Posterior,1
P-I,Bag6,0.23268516523890065,Posterior,1
P-I,Bahcc1,1.7522551269985336,Posterior,1
P-I,Bahd1,1.4853203413165745,Posterior,1
P-I,Baiap2,-1.3523639184536052,Posterior,1
P-I,Baiap2l1,-1.6148560410674457,Posterior,1
P-I,Bak1,-0.6124289103063635,Posterior,1
P-I,Banf1,-1.7588062786902188,Posterior,1
P-I,Banp,-2.113448485075264,Posterior,1
P-I,Bap1,-0.19211260323990478,Posterior,1
P-I,Bap18,0.6602009562665475,Posterior,1
P-I,Bard1,1.7232433042577238,Posterior,1
P-I,Basp1,-1.5178815669115904,Posterior,1
P-I,Bax,1.703314287676459,Posterior,1
P-I,Baz1a,0.07085426751268305,Posterior,1
P-I,Baz1b,0.7240698209404329,Posterior,1
P-I,Baz2a,1.86937381419822,Posterior,1
P-I,Baz2b,0.5106449891870452,Posterior,1
P-I,Bbc3,0.8142070803680507,Posterior,1
P-I,Bbs1,-1.9188175103452518,Posterior,1
P-I,Bbs10,0.0027225261379685978,Posterior,1
P-I,Bbs12,-0.23856495958897958,Posterior,1
P-I,Bbs2,-1.0906710098258612,Posterior,1
P-I,Bbs4,-2.2199954298835998,Posterior,1
P-I,Bbs5,-0.3315671126819339,Posterior,1
P-I,Bbs7,2.2949638052920345,Posterior,1
P-I,Bbs9,-2.211768657695534,Posterior,1
P-I,Bbx,-1.087582228096174,Posterior,1
P-I,BC024063,-0.47616955695011387,Posterior,1
P-I,BC034090,-0.8471869168015859,Posterior,1
P-I,Bcam,-0.9914454723027258,Posterior,1
P-I,Bcap29,1.6145326618825526,Posterior,1
P-I,Bcap31,2.082665519125063,Posterior,1
P-I,Bcar1,0.23631341476900622,Posterior,1
P-I,Bcar3,1.1749247677539791,Posterior,1
P-I,Bcas2,0.05283548889475351,Posterior,1
P-I,Bcas3,-0.8003471804181762,Posterior,1
P-I,Bcat1,-0.4557256823286087,Posterior,1
P-I,Bcat2,-0.40714398568301585,Posterior,1
P-I,Bccip,-2.1113119371820233,Posterior,1
P-I,Bcdin3d,-1.5055962969480268,Posterior,1
P-I,Bche,-1.6663328147297414,Posterior,1
P-I,Bckdha,-1.3632413646127999,Posterior,1
P-I,Bckdhb,-0.514065307267353,Posterior,1
P-I,Bckdk,-1.3525514513317498,Posterior,1
P-I,Bcl10,0.9788732332861552,Posterior,1
P-I,Bcl11a,0.9255102658468541,Posterior,1
P-I,Bcl11b,0.6018124965908127,Posterior,1
P-I,Bcl2,-0.18986119111436725,Posterior,1
P-I,Bcl2l1,0.6758360203420246,Posterior,1
P-I,Bcl2l11,-1.3153190646183197,Posterior,1
P-I,Bcl2l12,-1.5709257517924926,Posterior,1
P-I,Bcl2l13,0.24120976057484722,Posterior,1
P-I,Bcl7a,-0.4555378213172292,Posterior,1
P-I,Bcl7b,0.8492871812211568,Posterior,1
P-I,Bcl7c,-1.1583394028072769,Posterior,1
P-I,Bcl9,0.006040821126168447,Posterior,1
P-I,Bcl9l,-1.0746837508451237,Posterior,1
P-I,Bclaf1,0.536295661501403,Posterior,1
P-I,Bclaf3,-0.7296211083374093,Posterior,1
P-I,Bcor,1.274870867483902,Posterior,1
P-I,Bcorl1,-0.5614219413065923,Posterior,1
P-I,Bcr,1.9281384771594248,Posterior,1
P-I,Bcs1l,-1.6365969894448382,Posterior,1
P-I,Bdh1,1.8854084029042808,Posterior,1
P-I,Bdh2,-0.6339863609034465,Posterior,1
P-I,Bdp1,0.8902070251741738,Posterior,1
P-I,Becn1,1.9242351094328403,Posterior,1
P-I,Bend3,1.2675309579733476,Posterior,1
P-I,Bend4,-0.8240602161132624,Posterior,1
P-I,Bend5,0.2343835921863304,Posterior,1
P-I,Bet1l,1.3511421397759573,Posterior,1
P-I,Bex4,1.9797890573991028,Posterior,1
P-I,Bfar,1.6355583803654847,Posterior,1
P-I,Bgn,-1.04198644109194,Posterior,1
P-I,Bhlha9,0.19639597409237297,Posterior,1
P-I,Bicc1,-0.8301094951484861,Posterior,1
P-I,Bicd1,1.0489140562825527,Posterior,1
P-I,Bicd2,0.6042993645309881,Posterior,1
P-I,Bicra,-1.970679798657017,Posterior,1
P-I,Bicral,-1.6547285914349787,Posterior,1
P-I,Bid,1.7898534462477143,Posterior,1
P-I,Bin1,-0.005943145741765954,Posterior,1
P-I,Bin2,0.7948295600060733,Posterior,1
P-I,Bin3,-1.3123628874583877,Posterior,1
P-I,Birc2,-1.2060134733944774,Posterior,1
P-I,Birc5,-1.7088074414956191,Posterior,1
P-I,Birc6,1.6244451412458136,Posterior,1
P-I,Bivm,1.6683338100644955,Posterior,1
P-I,Bles03,-1.424291828165346,Posterior,1
P-I,Blm,2.600069791732524,Posterior,1
P-I,Blmh,-1.18699834712638,Posterior,1
P-I,Blnk,0.16017687216215984,Posterior,1
P-I,Bloc1s1,-0.43753656734699825,Posterior,1
P-I,Bloc1s2,0.6812407639578315,Posterior,1
P-I,Bloc1s3,-1.3259490188327248,Posterior,1
P-I,Bloc1s4,1.301769935261469,Posterior,1
P-I,Bloc1s5,-0.10377895323461389,Posterior,1
P-I,Bloc1s6,2.684758474089293,Posterior,1
P-I,Bltp1,-0.16472086966445246,Posterior,1
P-I,Bltp2,1.7836616894172757,Posterior,1
P-I,Bltp3a,1.3054483034029047,Posterior,1
P-I,Bltp3b,-0.6755809033070673,Posterior,1
P-I,Blvra,-1.1353186951556857,Posterior,1
P-I,Blvrb,-1.153608133802714,Posterior,1
P-I,Blzf1,-1.5555243365709914,Posterior,1
P-I,Bmal1,2.8035689295349475,Posterior,1
P-I,Bmf,-2.0958959777826807,Posterior,1
P-I,Bmi1,-0.5195421793142428,Posterior,1
P-I,Bmp1,0.663085558252715,Posterior,1
P-I,Bmp2k,-1.43508004387816,Posterior,1
P-I,Bmp3,1.5385898896280286,Posterior,1
P-I,Bmp7,-1.1453739651683807,Posterior,1
P-I,Bmper,1.1223991009936218,Posterior,1
P-I,Bmpr1a,0.835483777258378,Posterior,1
P-I,Bmpr2,0.49422269136600716,Posterior,1
P-I,Bms1,1.4086860152671206,Posterior,1
P-I,Bmt2,-0.6690271446827473,Posterior,1
P-I,Bnc1,1.0410764233348235,Posterior,1
P-I,Bnip1,1.923802797322278,Posterior,1
P-I,Bnip2,-1.0951415346085107,Posterior,1
P-I,Bnip3,2.0120723017783826,Posterior,1
P-I,Bnip3l,2.0220915287768255,Posterior,1
P-I,Boc,-0.055342968019856116,Posterior,1
P-I,Bod1,-1.3750189920264355,Posterior,1
P-I,Bod1l,1.1465543529844753,Posterior,1
P-I,Bok,1.8225842373364372,Posterior,1
P-I,Bola1,-1.7721936433116765,Posterior,1
P-I,Bola2,-0.5685757294099336,Posterior,1
P-I,Bola3,-1.4292129886101064,Posterior,1
P-I,Bop1,-0.11269863216581974,Posterior,1
P-I,Bora,-0.87738842565272,Posterior,1
P-I,Borcs5,-0.4293374244716682,Posterior,1
P-I,Borcs6,0.07436254573103718,Posterior,1
P-I,Borcs7,0.8684102505889115,Posterior,1
P-I,Bpgm,-0.7021144018232869,Posterior,1
P-I,Bphl,-1.7878943224205341,Posterior,1
P-I,Bpnt1,-2.3038737245608503,Posterior,1
P-I,Bpnt2,2.14921286970732,Posterior,1
P-I,Bptf,1.9275926780296493,Posterior,1
P-I,Braf,0.5573815788808069,Posterior,1
P-I,Brap,-1.7810794774866014,Posterior,1
P-I,Brat1,1.9144461248364346,Posterior,1
P-I,Brca1,-0.33817934699961305,Posterior,1
P-I,Brca2,-1.0577025807004508,Posterior,1
P-I,Brcc3,-0.20668619386745446,Posterior,1
P-I,Brd1,-0.4016680252295748,Posterior,1
P-I,Brd10,0.8067949445013051,Posterior,1
P-I,Brd2,0.6507953924088861,Posterior,1
P-I,Brd3,1.1299015186136487,Posterior,1
P-I,Brd4,0.9859733698938676,Posterior,1
P-I,Brd7,-2.38316317475891,Posterior,1
P-I,Brd8,1.0227643816459415,Posterior,1
P-I,Brd9,-0.19936849736270915,Posterior,1
P-I,Brf1,0.9750993268904263,Posterior,1
P-I,Brf2,-0.6970868802950854,Posterior,1
P-I,Bri3bp,2.090018434026164,Posterior,1
P-I,Brip1,-1.3492874145313478,Posterior,1
P-I,Brix1,-0.7006000864632129,Posterior,1
P-I,Brk1,-2.019818260808929,Posterior,1
P-I,Brms1,1.2427286919713683,Posterior,1
P-I,Brms1l,-1.2776089341028616,Posterior,1
P-I,Brox,-0.1272175606048114,Posterior,1
P-I,Brpf1,-0.06676450689541394,Posterior,1
P-I,Brpf3,0.18125211130279767,Posterior,1
P-I,Brsk1,0.9857504930065001,Posterior,1
P-I,Brwd1,-1.1997649553071998,Posterior,1
P-I,Brwd3,0.14275624096071793,Posterior,1
P-I,Bsdc1,0.9042607698784826,Posterior,1
P-I,Bsg,2.488094741272879,Posterior,1
P-I,Bst2,-0.9651064839595351,Posterior,1
P-I,Btaf1,-0.7101831940535487,Posterior,1
P-I,Btbd1,-0.8144379302119623,Posterior,1
P-I,Btbd10,2.044145138887207,Posterior,1
P-I,Btbd2,0.5045403236451754,Posterior,1
P-I,Btbd3,1.648578755363096,Posterior,1
P-I,Btbd7,1.897130743641652,Posterior,1
P-I,Btbd8,0.7016652815227659,Posterior,1
P-I,Btbd9,-1.4245400095353848,Posterior,1
P-I,Btd,-1.1536739739380601,Posterior,1
P-I,Btf3,1.776166508311878,Posterior,1
P-I,Btf3l4,-1.2979556524429499,Posterior,1
P-I,Btg1,-1.4309038352426806,Posterior,1
P-I,Btg2,0.9572803633768664,Posterior,1
P-I,Btk,1.2292938850822723,Posterior,1
P-I,Btrc,1.7538151874208567,Posterior,1
P-I,Bub1,-0.7806055552176911,Posterior,1
P-I,Bub1b,0.4218420895147982,Posterior,1
P-I,Bub3,-0.5840417430377606,Posterior,1
P-I,Bud13,1.8254432891474002,Posterior,1
P-I,Bud23,2.254173722530933,Posterior,1
P-I,Bud31,-0.7527536498071375,Posterior,1
P-I,Bysl,0.5868371462656254,Posterior,1
